Index,House_No,Location,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
1317,House_1317,Countryside,52.64026609,48.39893682,8.360829478,1,0.820164626,5.867262463,42.54581974,2.138742226,24,503.383896,21.98048022,169.8854707,37.38817602,9304.446608
1318,House_1318,Suburb,73.15895218,0.531347567,28.7661562,0,0.748045985,4.340965886,19.62928996,1.43957461,4,365.4759595,16.56310134,233.5673514,38.34478651,76401.75996
1319,House_1319,Countryside,8.162998203,80.44946424,4.284429134,0,0.814659329,7.233574739,1.822179271,8.901474076,2,455.1289106,16.24972373,247.8848227,24.27852935,113476.0789
1320,House_1320,City Center,6.035208399,77.28095733,17.39488728,0,0.596989677,4.144856949,97.03567864,1.718479599,19,265.1070642,15.60139866,256.0138496,1.7755937,86104.05644
1321,House_1321,Countryside,24.7103234,54.8419163,8.476508026,1,0.378558751,6.317050776,43.73859489,2.335052626,5,426.0940523,15.61628459,386.8180216,5.135500753,128240.1404
1322,House_1322,Countryside,15.95446801,6.646332578,8.37024871,1,0.717732862,4.519472178,96.96561183,1.19919948,9,245.3879095,14.75770211,71.45911502,33.52563051,37871.09673
1323,House_1323,Countryside,87.17835666,76.65150495,12.14905762,0,0.423644268,8.733728279,14.89202846,6.655027288,24,224.544375,21.80630125,249.2372509,33.36003307,87301.58889
1324,House_1324,Countryside,21.92139874,58.37135877,29.96378807,0,0.564737801,3.171787163,59.14931117,6.241335068,13,628.6199578,20.70782034,75.19732785,37.89460861,82540.59426
1325,House_1325,City Center,97.58652558,78.19599772,1.648989205,1,0.339000473,4.198369681,20.89642925,9.882132998,12,302.5407921,15.16673005,83.9826881,22.98720249,99411.54098
1326,House_1326,Suburb,33.68957918,75.17469924,17.35625455,0,0.795185041,4.453863638,79.21733857,8.982391567,19,487.5776646,15.05229045,267.7031535,34.68883548,129521.2717
1327,House_1327,Countryside,18.21179157,80.3002072,2.477164741,1,0.375564385,5.484406955,78.58659589,4.697588597,9,274.4913792,13.03533987,366.381634,33.1705901,12553.41919
1328,House_1328,City Center,78.96985071,51.80080664,4.6356249,0,0.841858504,4.396381451,12.14810775,4.344272568,10,331.2637855,20.77030861,63.61769884,23.98741144,6051.195692
1329,House_1329,City Center,65.87077755,14.03245182,13.18688825,0,0.818538361,5.948094542,91.29438083,3.671668309,19,380.6697099,15.71766051,384.9862135,31.56186458,7148.682594
1330,House_1330,City Center,49.81957165,67.11574734,15.31380394,0,0.578749659,8.23479314,20.26833507,2.37166228,10,271.8382182,17.72615392,127.7489304,5.902711236,84070.63244
1331,House_1331,City Center,55.53635509,62.04737851,7.763772251,1,0.746620923,7.272380528,61.68475682,2.242752909,12,222.9811485,21.00377729,156.5256174,25.92890752,68927.65499
1332,House_1332,Countryside,71.92017783,74.22531872,9.493713926,1,0.671667044,6.479771883,98.57772839,2.190553372,14,638.579901,16.08100648,61.47232958,38.1845873,84082.08057
1333,House_1333,Suburb,22.84547413,16.98810061,2.609010608,0,0.781845385,3.534019068,88.35725694,2.027032815,8,205.9164179,20.06868043,246.3344423,7.316342439,131682.2077
1334,House_1334,City Center,99.63339161,19.49751999,9.096593515,1,0.55908306,7.16395265,95.69982893,3.164608382,16,230.6604914,16.30285626,238.5681978,30.01766459,52002.26263
1335,House_1335,Suburb,97.47931621,89.04095172,28.99675318,1,0.771485091,3.998485706,34.91727835,3.760017673,17,602.5360804,19.00940939,176.9078972,13.5106461,85676.98902
1336,House_1336,Suburb,65.03256863,74.99777985,28.34122145,1,0.57747409,7.718204316,11.45198858,9.654210739,20,341.0041684,16.31184407,190.436556,32.86705302,145208.26
1337,House_1337,Suburb,19.95424509,90.82284887,10.0463487,1,0.864579473,4.500340551,19.64634046,6.206259259,4,561.4101506,15.92759135,249.1903503,28.19122641,40058.44521
1338,House_1338,City Center,68.02282424,75.87153212,17.12561809,0,0.59182326,5.50229237,50.54899461,9.888361971,6,273.1128746,21.9070924,233.398614,37.12079605,40232.70009
1339,House_1339,City Center,7.219840898,59.7155306,27.28786173,1,0.577571563,5.102821214,79.52973815,4.35220253,12,318.6408743,18.12349842,149.7053527,28.76548137,74124.49119
1340,House_1340,City Center,3.065250221,65.4132737,0.185514679,1,0.771043117,8.152883488,15.86521077,5.118639693,18,486.3882583,15.67391182,353.6457541,17.0021132,30132.62387
1341,House_1341,Suburb,25.76828885,88.91279239,24.32050711,0,0.792946615,3.759266752,66.31342169,3.921207932,7,694.3179192,14.57819477,267.0642093,1.424808845,106579.0878
1342,House_1342,City Center,46.26229567,57.88067545,28.45108658,1,0.632693469,6.393869294,33.0341828,2.645988858,5,236.7222351,12.3976637,82.16253224,31.92375897,12520.03256
1343,House_1343,City Center,86.82725054,63.23913243,2.73977203,1,0.407878688,3.852369657,34.77900517,2.28848237,10,400.277299,19.0656634,127.9611974,16.9301337,93713.42914
1344,House_1344,Suburb,72.71690698,15.6476716,4.843430581,1,0.580654939,7.228775017,66.52985529,9.50571278,6,221.540485,15.72157428,315.1512407,27.1547297,59042.52295
1345,House_1345,City Center,74.27065212,47.39212201,28.82238908,0,0.880843502,8.430468767,47.23294253,9.881296136,14,299.6132213,20.21254164,41.81015241,5.097592769,88833.15901
1346,House_1346,Countryside,42.54933344,71.6397112,16.12620431,0,0.751791716,5.607645923,81.39129601,1.404185469,6,653.7355134,15.63868461,300.0927995,35.7477768,12886.11895
1347,House_1347,Countryside,34.59349925,27.09426983,0.425899034,1,0.786697562,5.928553562,16.43593246,2.353112873,14,248.2300519,15.73329192,143.5369765,17.9906541,111426.1524
1348,House_1348,Countryside,37.1038763,20.22541805,7.728959963,1,0.319695299,8.564537019,79.20487871,4.811716831,12,628.4279607,19.79181006,220.6764184,36.86797762,118080.4482
1349,House_1349,Countryside,98.76495637,31.38268082,13.49831023,0,0.580715678,6.125948332,7.359289558,2.677001287,22,288.9016191,16.89466657,112.2232469,28.57367992,40175.16792
1350,House_1350,Suburb,4.010919141,24.1500628,20.78726733,0,0.68797268,5.925590628,20.21133414,4.274923543,12,630.8924233,20.84894771,394.5826287,5.737028222,192599.049
1351,House_1351,City Center,86.70314961,21.4912637,21.99481134,0,0.79801961,6.469974616,65.95882174,2.161867149,8,469.0109816,17.90135757,362.3361169,23.58866792,75485.38203
1352,House_1352,Countryside,57.86754086,42.48508429,29.86264539,1,0.329564192,7.135378418,85.63763999,5.10860581,10,639.1033371,14.40644814,371.3799348,36.48744347,72594.90324
1353,House_1353,Countryside,43.86154192,90.78385139,8.625335982,1,0.811463331,3.641300251,26.01528315,3.445251546,16,275.8518223,17.68271854,73.91020719,32.19885184,48407.13393
1354,House_1354,City Center,72.52576604,50.70596467,16.14660306,0,0.629040562,7.926663166,33.39196898,4.167145502,20,581.0182757,12.04001676,336.6760384,17.3012359,63444.3027
1355,House_1355,Suburb,48.66689414,18.79203808,15.99970644,1,0.418388382,5.613030165,54.17495408,1.848813863,8,540.349298,15.12397375,214.1588404,38.24751149,8457.163747
1356,House_1356,Countryside,87.34232381,7.697166938,12.16935778,1,0.49035313,3.434091059,21.94570784,4.853152456,9,471.4666937,14.0795234,283.1436801,11.47447105,36721.44056
1357,House_1357,City Center,90.0701864,69.61561451,5.074856815,1,0.469157731,7.717096015,81.3044699,9.849318499,13,605.2936722,18.54187856,87.0016267,15.62920043,125226.9032
1358,House_1358,City Center,42.17209269,38.27987644,29.3236969,1,0.618515421,5.26169983,77.59002786,3.959497422,20,524.1380122,13.36038583,284.7938584,30.23885276,-28621.84798
1359,House_1359,Countryside,27.68277972,82.18309466,25.5995156,1,0.331011408,3.602204971,15.38387948,8.887863474,17,638.5234623,14.90097447,365.7068978,10.08327773,-4574.254247
1360,House_1360,Countryside,59.23503286,65.95107686,14.94999085,1,0.395121695,6.802674237,46.91914345,8.588792275,19,390.5310734,15.31308554,106.9925543,21.09960433,54702.42794
1361,House_1361,City Center,91.23633456,79.62414505,18.09736268,1,0.787615826,8.280788121,77.7079489,9.568525765,17,494.9615891,12.03293229,93.34394062,29.42277841,-4566.326076
1362,House_1362,City Center,21.0662189,27.19460394,6.817831607,0,0.379562394,8.326521056,34.39562358,8.11098561,7,635.3004213,12.46766568,41.76581939,26.11474288,32101.70846
1363,House_1363,Countryside,62.29665836,69.23589225,16.31361211,0,0.440037762,8.745980849,63.67757545,6.936371444,1,307.4070321,15.11126128,106.7226701,7.059426651,158414.1653
1364,House_1364,Countryside,63.15602201,26.40619847,20.84910399,0,0.572022363,8.206232759,5.971099024,8.709259998,20,442.8706783,14.22356453,214.3169047,25.55675233,71961.25365
1365,House_1365,Countryside,73.31130224,93.90684795,15.45501085,0,0.610272533,3.012845516,61.26018729,1.680802126,14,680.3709109,13.16906739,333.0865166,23.33571062,-164.3992511
1366,House_1366,Countryside,13.15676851,63.63742815,29.70855512,0,0.758166288,5.281446998,16.11264502,5.165475915,17,436.8009007,13.54161656,111.5201051,22.75594818,84425.03544
1367,House_1367,Suburb,71.58249647,32.45118002,18.34024969,0,0.568399456,7.911255479,83.22774919,9.903306148,13,326.4147226,20.35536961,248.4577556,33.21584027,87329.76011
1368,House_1368,City Center,90.90325207,26.95118623,11.12921138,0,0.773918773,5.197518036,36.18949689,7.926401362,2,375.5381194,18.83319576,191.8362797,8.171944878,133852.7497
1369,House_1369,Countryside,17.96831089,19.09265851,23.16456083,0,0.671007784,6.609291038,28.87383241,9.658678402,14,642.5420597,16.84117531,115.4316162,30.31107349,-6788.981248
1370,House_1370,City Center,23.75433249,69.46409589,5.113875347,0,0.367859844,6.637901684,84.24800869,8.016709205,1,677.4415194,21.08874776,204.1436325,30.67611469,34630.15204
1371,House_1371,Countryside,97.1395094,21.8715613,11.53547441,1,0.393798863,5.190151824,5.964258284,8.873937707,5,675.0538213,12.29552791,67.18495856,29.18317214,23439.85284
1372,House_1372,Suburb,18.09769527,59.53032659,10.40876851,1,0.562220235,8.426843564,40.26427113,7.358766691,7,549.471196,15.44934936,255.8310239,20.73276423,129472.9571
1373,House_1373,City Center,85.43850934,26.46350269,12.95421285,0,0.538133636,6.019370072,37.63035052,7.84451804,19,454.8009444,20.23383718,46.26508847,16.42601116,221274.7494
1374,House_1374,Suburb,49.22778564,66.19689448,23.45339478,1,0.746126562,5.788705236,29.19523705,5.708602089,14,291.3444675,18.28288995,292.3922101,16.39240924,110968.1398
1375,House_1375,City Center,24.72310744,81.49397285,14.52519096,1,0.648442284,8.985082474,91.26367887,9.318139307,24,261.610506,21.81687434,71.08507135,29.61853984,91993.8043
1376,House_1376,Suburb,87.07499013,77.80252431,23.82043351,0,0.532879849,5.961002184,75.34191096,8.425350196,14,229.8833038,21.44514923,399.2636613,20.4179714,11112.95761
1377,House_1377,Countryside,44.5305255,76.08513309,17.29466709,0,0.40245617,4.070389512,7.328393255,8.594964691,15,208.8574548,13.69942491,329.4690379,14.19891525,677.7667325
1378,House_1378,Countryside,51.48173539,18.77224057,10.26208304,0,0.436102261,6.078416537,71.75405749,7.057081909,5,639.0583611,21.71986997,137.5361215,25.39331769,120251.7642
1379,House_1379,Suburb,35.92333694,8.838494698,24.29936231,1,0.645300611,7.884100413,53.20261418,3.741219524,5,604.5431579,21.45534786,170.4819089,33.64343916,48274.01803
1380,House_1380,Countryside,59.29508514,69.89488285,7.148690117,1,0.554063283,7.661161961,90.18592155,1.320668159,21,483.9106903,15.73610945,103.6764084,3.398840906,93649.59337
1381,House_1381,Suburb,16.35238726,36.83472138,6.731489394,0,0.608956505,7.731490591,31.98161612,9.420896165,24,699.3616273,21.82880292,306.8458245,38.91334135,167994.5409
1382,House_1382,Suburb,39.10815367,43.23462264,15.13508772,1,0.402406461,7.248142704,57.84203796,6.275083139,2,676.5260361,12.35844152,152.290788,4.769425644,24159.23964
1383,House_1383,City Center,96.94123223,3.114909279,7.825477379,1,0.697743751,4.525306974,50.5747722,3.68328674,18,527.5544854,18.60750555,302.0742039,20.95778671,68431.2254
1384,House_1384,Suburb,25.81334327,25.95764493,0.272611049,1,0.811523245,8.172504515,49.46652972,2.342215971,24,432.2872835,14.66147804,7.360621872,22.84817222,58532.25578
1385,House_1385,City Center,65.67366645,3.367640387,19.44892582,0,0.454763704,8.360660792,46.15443455,8.46570849,9,276.0853581,13.29463097,54.2483838,6.390217509,195895.2024
1386,House_1386,Suburb,32.51900642,87.91857726,15.33281464,1,0.594908535,4.16491618,21.35731808,8.52868175,10,457.7969026,17.77534925,145.9897339,36.70815637,1508.29152
1387,House_1387,City Center,77.34731257,24.33966832,13.36553443,1,0.885316397,3.782733819,75.81528233,8.330571713,18,278.8718364,15.06350308,43.56341336,19.38721601,86416.51829
1388,House_1388,City Center,13.08736607,55.73371696,29.00905544,1,0.499945044,8.853629812,45.68226724,6.805744228,4,399.2256521,18.66825344,240.4511969,6.581700064,38928.28973
1389,House_1389,Countryside,96.98210451,3.897932066,17.13597552,1,0.657027807,8.209943782,95.89311123,4.294138488,8,671.3240542,17.39981052,20.33283941,28.75288371,161614.0406
1390,House_1390,City Center,45.37895414,66.68473913,25.90294733,1,0.35411742,8.359416883,26.82003429,3.736632563,18,370.9894947,15.92589401,343.9051978,26.87276946,143631.8012
1391,House_1391,City Center,23.60504633,32.30273458,4.183507086,1,0.663609001,8.318258308,68.59164012,1.076992931,20,276.3936368,13.81822161,304.5231995,38.55175722,62100.17275
1392,House_1392,Suburb,7.349674733,89.7919187,17.07619389,1,0.353779064,6.250120944,94.13099088,8.502468028,17,491.1983021,18.01250197,86.50259169,18.21913666,112461.2928
1393,House_1393,City Center,16.97579051,88.81181889,26.0393888,0,0.875541261,6.87841042,66.68237398,1.786894277,16,501.1820871,20.29230629,193.5167625,11.44404295,151811.2398
1394,House_1394,Countryside,51.97739486,32.52906184,17.49317272,0,0.729397591,6.272177113,87.25601785,6.676794982,18,296.9021212,18.00004469,180.7252314,3.339766246,106628.1399
1395,House_1395,Suburb,33.70031764,90.09608957,21.54042534,1,0.772895873,3.307238095,82.92061502,5.536674522,7,298.2932938,18.10522556,289.9458461,29.59173948,27313.21798
1396,House_1396,City Center,82.88833659,99.61576735,11.16130703,0,0.722462616,7.473018512,36.65165383,5.74020423,1,694.7748957,17.11837364,160.6035602,25.07382988,78174.34802
1397,House_1397,Suburb,43.08875237,82.54156641,2.773485511,1,0.653837422,6.0319922,60.41227005,9.340415608,1,321.6405364,15.88240117,13.17411913,38.93182256,68271.59521
1398,House_1398,Suburb,24.87142726,84.48713478,13.73700885,1,0.569947669,6.886254449,16.46987264,1.284535101,18,619.0960174,16.57458042,109.4943435,28.77443421,87930.94902
1399,House_1399,Suburb,61.71449866,24.90087361,11.83438173,1,0.815024028,6.01583883,54.01706239,7.960530022,4,435.1619128,21.89541757,186.4783221,37.39329772,82148.15826
1400,House_1400,Suburb,70.67772169,57.67023989,26.01180547,0,0.874101401,5.950867934,23.81177521,1.468471585,23,417.4946195,19.49668502,389.7968865,39.671573,4639.2626
1401,House_1401,Suburb,16.70419079,6.725591397,7.319859071,1,0.599421704,4.030734657,74.62994468,1.343382453,20,347.4812081,16.30559464,352.4634668,17.70881463,36847.5447
1402,House_1402,City Center,16.76192163,9.491793682,29.00202683,1,0.858921029,4.672282291,53.27778377,4.868359283,21,586.9128984,16.572964,72.5624576,6.861505521,67000.64271
1403,House_1403,Suburb,3.667142693,99.8892612,28.74414359,0,0.649999746,3.953116152,41.7115089,1.567676569,20,640.3304392,16.99632008,289.3103762,8.638180299,103709.7015
1404,House_1404,Suburb,73.64020151,32.66392494,7.428949292,0,0.623030512,4.173997774,27.61091252,8.102295562,4,330.5637308,18.59314194,374.7301892,13.4166337,-12807.7065
1405,House_1405,Countryside,66.38045276,74.8183912,10.44155866,1,0.57268964,8.837864283,99.8711497,5.766067843,6,247.5483347,16.65958234,3.517045214,20.84693492,111950.6662
1406,House_1406,Countryside,47.46308757,80.6665053,26.86667223,0,0.425572657,3.918680675,8.099341568,1.261349044,3,268.4597764,18.86179118,288.3782695,5.774379976,112959.0378
1407,House_1407,Suburb,84.4170449,85.8023271,28.99866663,0,0.302231796,4.615622546,5.312507377,1.364506178,6,596.4017674,15.29187807,183.7333982,12.766997,68925.89926
1408,House_1408,City Center,80.5670153,99.76282974,13.30317309,1,0.444903736,6.543537946,22.50848265,6.514016768,13,417.9134557,16.10639632,272.0944785,13.00396005,90078.67485
1409,House_1409,Countryside,58.53543644,24.14964853,9.629911369,1,0.605833903,6.661071457,97.1361734,8.255006359,23,265.9573292,20.64053125,242.2357094,1.159340544,88619.16731
1410,House_1410,Countryside,86.82712805,4.035082686,15.7828204,1,0.527975971,3.923844778,97.94457866,4.940195781,7,370.1441032,15.28905655,393.8661978,14.81258085,60172.41907
1411,House_1411,Suburb,20.584121,41.1191518,20.63307619,0,0.569091137,7.762304555,65.83784574,5.991226044,24,457.1177414,21.64436733,115.5261625,5.529935803,95920.94116
1412,House_1412,City Center,11.19196194,13.00806698,8.204235461,0,0.888388932,7.711217207,88.13056005,8.198465086,4,626.0258419,13.72504947,314.4571927,17.75874381,98795.8608
1413,House_1413,City Center,26.97496115,2.242588916,22.09419524,0,0.510163422,4.423906225,22.18221135,6.494555566,1,520.8716271,14.41679816,93.85595533,8.664932759,58096.37503
1414,House_1414,Countryside,5.708685609,36.04268271,1.549720713,1,0.571309764,4.731997816,97.23216732,3.022842139,6,288.0164005,16.63679751,174.243191,33.06245535,54146.90208
1415,House_1415,Countryside,53.1169528,78.37382511,1.478834783,0,0.380109331,8.627927193,15.13570016,6.517468233,24,279.3513562,19.97408726,390.1523496,4.140488758,105636.0598
1416,House_1416,Countryside,93.66056923,56.61806912,11.58863115,0,0.328774639,7.954028676,11.01139363,6.654515132,5,406.1671078,19.31575478,306.4545184,34.76075683,16987.72154
1417,House_1417,Countryside,3.934354067,31.27779892,10.60419576,1,0.765245709,7.186782198,12.10894239,7.606962828,13,237.5964239,13.74466018,126.3285025,23.64053801,22160.26735
